AGE,EDCL,MARRIED,KIDS,OCCAT,INCOME,RISK,NETWORTH,TrueRiskTol,RiskCluster
51,1,1,1,2,321622.8442,0,1350730.0131,14.746806047131974,2
66,2,1,0,1,60703.649402,0,260245.68909,2.2325972814064565,0
62,3,1,0,2,2002155.454,2,15312346.832,1.6022398292767952,0
65,2,1,1,3,79873.222897,1,74770.150229,1.583467032062062,0
47,2,1,1,2,204475.45062,2,1684917.3743,83.92900214486653,3
63,3,1,2,3,188500.80604,2,8154295.885,0.7547503468275691,0
54,1,0,0,3,51118.862654,1,599818.15807,2.039056202441292,0
49,3,1,2,3,80938.199202,0,688465.31679,6.828329967484047,0
61,2,1,1,3,173591.13776,2,6114686.3161,1.131978782774573,0
55,3,1,0,2,2374897.1608,2,64026860.222,5.912539913756367,0
49,3,1,3,3,95847.867476,1,742834.19334,24.59307457276781,2
78,3,1,0,1,240684.645,2,8841104.2456,0.4811752975652881,0
61,0,1,0,3,84133.128118,0,509203.36381,3.382129228742219,0
51,3,1,1,2,412145.83015,2,5363153.1025,3.7218575126350752,0
56,1,0,2,3,31949.289159,0,82102.181581,5.570825178268786,0
38,3,1,2,3,183175.92451,1,605824.62443,24.460682179716464,2
76,3,0,0,1,3131030.3376,2,69230738.406,0.4910602307157873,0
36,1,0,0,2,56443.744181,1,394044.90529,6.047929618554514,0
59,3,1,1,3,536748.05787,2,5553910.1894,1.9320688179831345,0
84,3,0,0,1,1821109.4821,2,184567112.61,0.4529637712115335,0
78,3,1,1,2,1912697.4443,1,73496365.121,0.4886552922016193,0
29,3,0,0,3,72663.33331,2,4525.5617244,52.02917113944992,1
56,1,0,2,3,31949.289159,0,83552.018289,5.53480478230108,0
39,3,1,2,2,244944.55022,3,1827829.8498,11.858137912947512,2
47,1,1,0,3,61768.625707,1,327849.50359,12.324649970258266,2
52,2,0,0,1,3194.9289159,1,831491.70803,0.8499586743740559,0
29,3,1,3,2,109692.55945,2,-64766.27694,57.33055357330631,1
47,3,1,2,3,156551.51688,1,792542.88047,6.904424308955398,0
72,3,1,0,1,4685895.7433,2,87184894.84,0.4523198626317651,0
36,1,0,0,2,56443.744181,1,395080.50294,6.137058265782302,0
56,3,1,2,3,132057.06186,2,1123002.0901,4.221349764536591,0
53,3,1,2,3,216190.18997,2,625500.97975,3.749799802595589,0
52,3,1,2,2,319492.89159,3,5280512.4102,4.689965225180422,0
75,3,1,0,3,37306119.974,2,396381213.59,0.4516780141743729,0
31,3,1,1,3,127797.15664,2,292038.5369,26.68249698690268,2
54,2,0,0,3,74548.341371,1,331287.68779,13.524435708830584,2
45,1,0,2,3,68158.483539,2,22700.300457,22.866997278723264,2
48,3,1,1,2,713534.12455,2,1955208.3605,14.918205233287,2
59,3,1,0,3,51118.862654,0,1442794.644,1.2508050646839193,0
53,3,1,0,3,173591.13776,1,824335.72828,5.289318928663382,0
72,2,0,0,2,25559.431327,1,371468.87655,0.4823197452229043,0
44,3,0,1,3,88393.033339,1,342627.48204,17.1229878359832,2
42,2,0,0,3,75613.317676,2,44996.717831,23.323582202851867,2
64,3,1,0,3,1331220.3816,1,16218494.775,1.1271560251402852,0
50,3,1,2,3,104367.67792,2,683287.32854,6.8611695980091945,0
39,3,1,2,2,244944.55022,3,1486082.6257,11.910555707226024,2
45,1,1,5,3,47923.933738,0,169227.01176,19.94539948856493,2
46,3,1,2,3,227904.92933,2,436918.64794,16.812929262564346,2
62,1,1,0,1,28754.360243,1,796581.7113,0.931862165826178,0
37,3,1,2,2,998947.77437,1,8117532.1685,12.100215156504309,2
39,2,1,0,3,106497.63053,0,302498.07315,15.734673141696929,2
67,1,0,0,1,31949.289159,0,147469.10516,1.2905785423489955,0
73,3,1,0,1,810446.96833,3,9616974.0039,0.4687550847458924,0
64,3,1,0,1,69223.459844,2,2711194.644,0.6171388898140542,0
64,3,1,0,1,518643.46068,2,7444911.4958,0.8945933390498366,0
68,1,1,0,1,57508.720486,1,1521292.9458,0.6514701694854623,0
61,3,1,0,2,5229033.659,2,12674679.621,3.854165319252124,0
49,1,1,1,3,121407.2988,1,1991454.2782,4.4517000440052,0
53,1,1,0,3,112887.48836,2,270290.98628,13.175663356653624,2
61,3,1,0,3,129927.10925,1,649319.72567,2.3321082458893594,0
64,3,1,0,2,1277971.5664,2,17521276.617,1.010391014215617,0
47,3,1,0,2,638985.78318,2,3271452.9719,10.681503683780466,0
41,3,1,3,2,993622.89284,1,2788243.1091,20.697059871597567,2
37,3,1,4,2,1501616.5905,2,8985880.7969,48.81789312185134,1
46,1,1,0,3,109692.55945,1,468918.61528,15.186915652959836,2
30,3,1,2,3,186370.85343,2,322381.54801,45.36649234410464,1
51,0,1,2,3,26624.407632,0,88253.631613,6.007643965849837,0
59,3,1,0,2,546332.84462,1,11101503.233,4.743191319947891,0
72,3,1,0,2,1128874.8836,1,6796627.3677,0.4785097402598099,0
60,2,1,0,3,86263.080729,1,499054.50686,3.9584490914402,0
34,1,1,3,2,31949.289159,3,243365.44742,12.327071264923976,2
48,3,1,2,3,133122.03816,1,576724.3305,14.626004249933152,2
50,3,1,3,3,263049.14741,2,687947.51796,15.816248048996904,2
49,3,1,1,3,85198.104423,1,372866.93338,10.148102412082252,0
59,2,1,0,3,207670.37953,1,568594.88896,4.204153735015437,0
66,2,0,0,3,195955.64017,1,1770996.2508,0.9626309258128168,0
59,3,1,3,3,139511.89599,1,4055400.3919,1.1775302254356617,0
42,3,1,1,3,69223.459844,1,365980.20901,8.837048947524844,0
73,3,1,0,1,811511.94463,3,9647006.3357,0.4688164772729419,0
64,3,1,0,3,1040481.8503,1,8819149.5754,1.1023724818836471,0
36,3,0,0,3,51118.862654,2,45483.448726,22.85283850814632,2
60,3,1,0,3,2076703.7953,3,41915814.827,1.404643804519487,0
62,3,1,0,1,80938.199202,1,3402663.194,0.7002792235944244,0
65,1,1,1,1,20234.549801,0,201423.74265,0.8432498113635866,0
77,3,0,0,2,148564.19459,1,3078831.8093,0.4994925534136367,0
78,3,1,0,3,1374884.4101,1,17710790.986,0.4631385859117056,0
74,3,1,0,1,5477173.1381,1,98683756.891,0.4821248000336017,0
49,3,1,1,3,264114.12371,2,791714.40235,29.61844314351796,2
61,1,1,0,3,101172.749,1,715597.97518,3.349484737333041,0
60,2,1,0,3,86263.080729,1,485281.05813,3.917818933403837,0
29,3,1,1,3,346117.29922,3,277540.16982,57.68339934273932,1
55,3,1,0,3,106497.63053,0,738381.12345,3.6664882948996738,0
42,2,0,0,3,76678.293981,2,42718.403005,23.526784522314607,2
69,3,1,0,2,719923.98238,2,2772294.9053,0.7572811176622645,0
61,3,1,1,1,120342.3225,1,1661305.7479,1.4423140926346605,0
57,3,1,1,3,37274.170685,0,186407.57675,3.728660878149861,0
47,2,1,2,3,73483.365065,1,130692.42325,9.315304095420338,0
42,1,1,1,2,62833.602012,1,471714.72894,13.847636723739669,2
66,3,1,0,1,63898.578318,2,708141.67211,0.8213299321855689,0
50,3,1,2,3,133122.03816,1,595157.96865,7.318018294591381,0
45,3,1,3,2,2747638.8677,2,58831266.819,3.9725498006636975,0
48,3,1,3,3,280088.76829,2,975843.66427,9.698582598434202,0
64,3,1,0,2,822161.70769,3,20256290.007,1.3809116812184317,0
85,3,0,0,2,4206656.4059,0,86608066.95,0.4559073604203204,0
55,3,1,0,3,106497.63053,0,741487.91639,3.636921367433587,0
43,1,1,1,3,61768.625707,1,34899.640758,21.42991011251533,2
47,3,0,0,3,112887.48836,1,884814.63096,6.217282171519179,0
56,3,1,0,3,155486.54057,1,106977.2371,6.5197794344956925,0
46,2,0,0,3,39404.123296,1,147469.10516,15.15878949134581,2
42,3,1,1,3,97977.820087,0,432672.69758,16.272111308045854,2
52,0,1,0,3,37274.170685,0,132660.05879,7.927386781555491,0
37,3,1,2,3,136316.96708,1,902523.35075,30.039087449035087,2
45,3,0,1,3,63898.578318,3,1113888.8308,4.346623258113919,0
69,3,1,0,1,177851.04298,1,2133331.1561,0.5381582617211464,0
62,3,1,0,2,1107575.3575,1,103018147.29,1.6083743106047517,0
70,3,1,0,3,25463583.46,2,830497637.85,0.4526986414304011,0
62,3,1,2,3,276893.83938,1,7670361.1039,1.052515032706503,0
37,2,1,0,3,59638.673096,1,199766.78641,23.529363600273864,2
67,1,1,1,2,45793.981128,1,580556.0418,1.585084889768166,0
67,3,1,0,1,58573.696791,1,170355.81319,1.356522347398005,0
70,3,1,0,2,55410717.164,2,1236145275.6,0.4821939172698111,0
44,3,0,0,3,127797.15664,3,1191972.8935,5.064960463273106,0
48,3,1,1,3,294998.43657,2,2394301.7636,8.85201054221977,0
59,3,1,0,2,547397.82092,1,13538368.06,4.754324046409444,0
68,1,1,2,2,1086275.8314,1,16701083.279,0.6621735823114656,0
55,3,1,0,2,182110.94821,2,3051284.9118,4.602940942093564,0
41,3,1,3,3,111822.51206,1,854368.06009,7.496943906972675,0
77,3,0,0,1,33014.265464,1,247973.85696,0.5693459302314674,0
57,3,1,4,3,239619.66869,1,535611.10385,4.488706245656985,0
53,1,0,0,0,18104.59719,0,41889.924886,3.285739078779277,0
53,3,0,1,2,249204.45544,1,12204311.169,5.544961249200028,0
53,3,1,3,2,391911.28035,3,2579363.0634,13.638908900800589,2
57,3,1,0,2,271568.95785,1,2246211.2998,2.9315452404627087,0
47,3,0,0,3,112887.48836,1,829927.95558,6.217282171519179,0
65,3,1,0,3,168266.25624,1,2119039.9086,1.6494619333287166,0
64,3,1,0,3,118212.36989,2,56636.835402,2.053059369835066,0
62,0,1,1,3,37274.170685,0,214575.83279,2.659454185352423,0
70,3,1,0,2,1373819.4338,2,18937456.401,0.486415768195109,0
41,3,1,2,3,649635.54623,1,3040514.6963,11.859745738438429,2
67,1,0,0,1,25559.431327,1,441061.03854,1.3251474872929774,0
80,3,1,1,3,19169573.495,3,238253737.43,0.4685306629377725,0
54,3,1,0,3,59638.673096,0,127067.83148,13.010468898757528,2
44,1,1,2,2,85198.104423,1,396841.01894,14.555578345099256,2
47,3,1,0,2,638985.78318,2,2531000.6532,10.637065489412793,0
65,1,0,0,1,25559.431327,0,515624.06924,0.8435110457951964,0
66,2,1,0,1,60703.649402,0,262627.56368,2.1360397294643167,0
48,1,1,3,2,0.0,0,172478.78837,7.77224105744498,0
41,3,1,2,3,651765.49884,1,3040514.6963,11.88599186575765,2
74,3,1,0,1,5465458.3988,1,103260684.26,0.4821143457589931,0
67,1,0,0,1,31949.289159,0,147365.5454,1.3569476016046005,0
60,2,0,0,3,44729.004822,1,221825.01633,3.3697589797933896,0
31,1,1,1,3,50053.886349,1,25610.32985,52.14637160595986,1
51,2,1,2,3,106497.63053,2,169527.33508,15.69357413217041,2
68,3,1,1,2,7571981.5306,3,53404320.901,2.294835470444059,0
52,3,1,6,2,1597464.4579,0,10724442.129,7.6383271790696226,0
59,2,1,1,3,115017.44097,1,433708.29523,2.3342884272529485,0
50,3,0,0,2,6922.3459844,1,3439323.3508,0.8835272531967067,0
29,3,1,2,3,68158.483539,2,91919.647289,69.14850688981636,3
60,2,1,0,3,86263.080729,1,506096.57087,3.9116903078120417,0
55,3,1,0,3,281153.7446,2,1650742.6519,10.167324882865724,0
51,3,0,0,3,116082.41728,1,840387.49184,7.136957196045623,0
52,3,1,6,2,1597464.4579,0,117750559.44,7.611403813342239,0
35,0,1,1,3,42599.052212,0,68660.124102,46.5300256396267,1
65,1,1,1,1,20234.549801,0,201423.74265,0.8411210085772098,0
46,1,1,2,3,56443.744181,0,47430.372306,16.32566977889395,2
43,3,1,3,3,112887.48836,2,203909.17701,22.036334846529897,2
56,1,0,0,3,40469.099601,0,198834.74853,3.376441471000684,0
69,0,1,0,2,62833.602012,0,684840.72502,0.7291392642854111,0
30,1,1,1,3,181045.9719,1,766963.61855,33.141681755571355,2
44,1,1,2,2,85198.104423,1,397876.61659,12.60167567017732,2
45,3,1,3,3,482434.2663,1,1503894.9053,14.511859714870509,2
61,1,0,0,1,37274.170685,0,1293461.4631,1.1806101127249944,0
72,3,1,0,2,3045832.2331,3,286717636.19,0.4587047149429405,0
64,2,1,0,3,70288.436149,1,482795.62378,1.2277041450704926,0
67,3,1,0,1,122472.27511,2,1982548.1385,0.7015564775440974,0
64,3,1,0,3,764652.9872,1,9350411.1692,0.8704523517016138,0
57,3,1,0,3,108627.58314,1,662678.93534,9.734558768135903,0
48,3,0,0,3,127797.15664,1,227935.04246,14.631259896305746,2
26,3,1,1,3,71353.412455,1,54907.387329,52.93721105438909,1
59,2,1,0,3,207670.37953,1,657656.28674,4.49103130884295,0
46,1,1,4,2,85198.104423,0,-21540.43109,30.19754267647868,2
58,0,0,0,2,10649.763053,0,96155.241672,1.9275785425252163,0
41,3,1,3,2,425990.52212,1,5119994.7747,7.458586104912669,0
66,3,1,1,1,291803.50765,1,4849703.7884,0.6755178975647487,0
51,2,0,0,1,51118.862654,1,101177.89027,10.662620070030854,0
55,3,1,0,3,106497.63053,0,745733.86675,3.667093873895623,0
76,3,0,0,1,1427068.2491,2,67919671.783,0.4888283844545095,0
66,1,1,0,3,48988.910043,1,294834.65056,1.0913543258937937,0
48,1,1,1,3,158681.46949,1,429410.56499,10.420404447125891,0
64,3,1,0,3,6496355.4623,2,64365500.653,1.0264149358434158,0
34,3,1,2,3,112887.48836,1,136077.53103,57.33929561072169,1
54,3,1,0,3,59638.673096,0,134317.01502,13.010468898757528,2
52,3,1,1,2,135251.99077,2,-182161.6264,2.1046563325531418,0
59,3,1,0,3,94782.891171,1,320517.47224,4.161506515148167,0
48,3,1,1,3,118212.36989,1,754122.20771,6.171977885019994,0
70,3,1,0,2,55400067.401,2,1296168515.3,0.483390211307888,0
39,3,1,3,3,106497.63053,1,264491.63945,24.083741198033835,2
52,3,1,2,2,10649763.053,2,46863279.033,7.978336975458152,0
84,3,0,0,1,28754.360243,1,1513059.9445,0.6150405405415396,0
37,3,1,2,3,134187.01447,2,1836632.4298,6.914266526262844,0
68,3,1,0,1,103302.70161,1,3959089.8106,0.6528809259571968,0
50,3,1,3,3,106497.63053,0,233527.26976,6.397549751219211,0
64,3,1,0,2,715664.07716,3,20959460.81,1.321742161524768,0
60,0,1,0,1,10649.763053,0,65242.651862,2.056101720429298,0
60,3,0,0,1,71353.412455,1,514899.15088,2.13569795550718,0
40,1,1,4,3,69223.459844,2,1179649.2815,31.31637705028704,2
75,3,1,0,1,108627.58314,0,1952101.5676,0.668571428571096,0
82,3,0,0,1,42599.052212,1,1290768.9092,0.4825731631384753,0
65,3,1,0,2,529293.22373,1,7473908.2299,1.3652860137094602,0
54,3,1,3,2,919074.55147,2,6664070.8687,5.343797370034865,0
57,1,0,0,1,22151.50715,0,390420.31352,1.2520080687921842,0
63,3,0,1,3,70288.436149,0,715908.65447,1.127225403979455,0
67,2,1,0,2,64963.554623,0,818463.88961,0.7399597041370553,0
52,3,1,0,2,175721.09037,1,1107053.8863,5.52864085482177,0
80,3,1,1,3,16922473.491,3,230896851.73,0.4698972997908318,0
48,2,1,3,2,297128.38918,1,2294159.4709,4.646214169616705,0
63,3,1,0,1,63898.578318,0,1014160.7773,1.0620441036475772,0
60,2,0,0,3,44729.004822,1,230006.23775,3.3513927409729787,0
66,2,0,0,3,39404.123296,1,264388.07969,0.8003914955472318,0
35,0,1,1,3,42599.052212,0,49315.160026,47.38709129856305,1
51,1,1,1,3,97977.820087,1,266459.27498,6.874779657124321,0
60,3,1,0,2,317362.93898,1,1455532.4951,3.167065379763331,0
36,3,1,3,3,77743.270286,2,116194.05617,42.130718889317016,1
59,3,1,0,3,100107.7727,2,794924.75506,3.0006807000298306,0
61,1,0,0,3,31949.289159,0,274019.13782,1.6846992614783662,0
58,2,0,0,3,46858.957433,1,220364.82364,3.697316197428667,0
78,2,1,0,1,66028.530928,2,1288283.4749,0.5577600835399376,0
59,3,1,0,3,113952.46467,2,309125.89811,6.267610078585708,0
82,3,1,0,3,864760.7599,1,74368338.341,0.466320562141948,0
58,3,1,0,3,88393.033339,1,864775.81646,2.127823857490189,0
86,1,1,0,3,2035169.7194,2,119981236.77,0.6925186255884821,0
41,1,1,3,2,378066.58838,1,3429899.4121,21.94619692076698,2
71,3,1,0,1,117147.39358,1,1665241.0189,0.6499285714283232,0
47,1,0,0,3,53248.815265,3,173359.04637,13.331012360579004,2
47,3,0,0,3,106497.63053,2,448413.78184,9.623438867646795,0
29,2,1,2,3,22364.502411,0,90718.354017,35.535313152316846,1
55,3,1,1,3,173591.13776,1,385138.76551,5.516998582606888,0
42,0,1,0,3,54313.79157,0,-1853.719791,22.25200513232222,2
43,3,0,0,3,50053.886349,0,283753.75572,8.722072328939955,0
56,3,1,2,2,446225.07192,2,942290.30046,17.029934470827172,2
58,3,1,0,2,3727417.0685,0,172327591.12,3.317401208048413,0
72,1,1,0,1,751873.27154,1,14879467.015,0.4839021544829196,0
68,1,1,2,2,932919.24344,1,14999596.342,0.6683526035141614,0
37,3,1,1,3,207670.37953,2,550937.94905,37.82410018497882,1
65,3,1,0,2,528228.24743,1,6873261.5937,1.3410343927548558,0
43,1,1,2,2,182110.94821,2,1109125.0816,16.686040561810458,2
38,1,1,3,3,75613.317676,1,136491.77008,28.243419670277017,2
50,0,1,1,2,138446.91969,1,370640.39843,9.034485570993546,0
65,2,1,0,3,35144.218075,1,548556.07446,0.9909634202902124,0
38,1,1,3,3,76678.293981,1,135559.7322,28.434269090585264,2
49,3,1,2,2,2428145.9761,2,58670024.265,23.082044267115407,2
43,3,1,0,1,59638.673096,1,324038.50425,14.556176087095404,2
40,3,0,2,3,89458.009645,2,146847.74657,23.06457068741276,2
54,3,1,0,2,510123.65024,1,5854233.5075,6.966680512679783,0
38,3,1,2,2,107562.60683,0,935393.22012,7.664344206688781,0
53,3,1,2,3,99042.796392,0,166109.86283,8.106225636032459,0
67,3,1,1,2,1096925.5945,2,21058878.184,0.9672767831919532,0
51,3,1,2,3,238554.69239,2,1855790.9863,5.724935916180197,0
65,2,0,1,1,8093.8199202,0,64610.937296,0.950297777567622,0
82,1,0,0,1,1959556.4017,3,14829799.752,0.7317,0
48,3,0,0,3,43664.028517,1,594433.05029,2.611243258615457,0
53,1,1,0,3,138446.91969,2,488802.09014,7.634027392184946,0
49,3,0,0,3,68158.483539,1,422627.40039,4.656785308379121,0
47,3,0,0,3,106497.63053,2,445617.66819,9.66517973608717,0
76,3,0,0,1,2012805.217,2,82584770.085,0.4886492631913788,0
58,3,1,1,3,115017.44097,2,257594.55911,3.940310589930979,0
40,3,1,2,3,90522.98595,2,175223.12214,32.44974931217227,2
40,3,1,2,3,79873.222897,1,297817.17178,15.94856930354901,2
50,3,0,2,3,31949.289159,0,115054.89876,8.105260819582934,0
48,1,1,0,3,79873.222897,1,454213.12867,7.635552674947499,0
54,1,1,0,3,31949.289159,0,228867.08034,3.506119968989954,0
67,1,1,1,1,26624.407632,0,17087.361202,1.638463076596154,0
55,2,1,0,2,485629.19521,1,4018325.9961,8.725002824758949,0
56,3,1,2,3,692234.59844,1,9982332.8543,1.8404378337090697,0
32,3,1,1,2,200215.5454,3,1166082.9523,16.91667904336983,2
53,3,1,0,3,168266.25624,2,852089.74526,7.357555968209331,0
64,1,1,1,1,53248.815265,1,402557.51796,1.3921083667013137,0
59,3,1,0,3,100107.7727,2,781461.98563,3.0006807000298306,0
52,3,1,3,3,62833.602012,2,413462.3612,4.528150892847799,0
51,3,0,4,2,898840.00167,1,9379407.9033,7.604210865404401,0
47,1,1,2,1,47923.933738,0,34796.080993,7.610772388553981,0
56,1,1,2,3,56443.744181,0,121993.403,5.581493122901449,0
63,3,1,0,1,5079936.9762,2,74538176.355,1.76207371938682,0
52,3,0,1,3,106497.63053,2,651908.71979,8.286581060240803,0
68,3,1,1,2,7614580.5828,3,53199272.567,2.2693168435640905,0
49,1,1,3,3,156551.51688,1,342368.58263,12.242005089949512,2
54,1,0,3,2,15974.644579,1,316167.96212,1.7381851236755574,0
61,3,0,0,3,158681.46949,2,2716372.6323,3.3858361635847176,0
48,2,1,0,3,99042.796392,1,434536.77335,10.048205690432352,0
52,3,1,0,3,88393.033339,2,286860.54866,5.136064219319138,0
44,3,0,1,3,88393.033339,1,68090.545395,16.994109581826756,2
46,3,1,4,2,1064976.3053,1,3669122.469,11.990618807619722,2
63,3,1,0,1,5079936.9762,2,71354749.184,1.8142389884285883,0
44,3,0,0,3,141641.8486,2,1578250.8165,4.266255402919482,0
47,3,0,0,3,76678.293981,1,349617.76617,10.144630305389684,0
52,3,1,0,3,191695.73495,1,1057345.1992,5.109934719839085,0
77,3,0,0,1,3189604.0344,2,33258218.485,0.4617641259320856,0
60,3,1,0,3,933984.21974,2,35341530.274,1.733565336396807,0
71,3,1,0,3,3312076.3095,1,82573844.53,0.5767847397789447,0
43,2,1,2,3,86263.080729,1,152232.85434,25.725999320674017,2
60,3,1,0,2,317362.93898,1,1518703.9517,3.167065379763331,0
40,3,1,2,3,90522.98595,2,174187.52449,32.613971113161924,2
58,3,1,0,2,282218.7209,1,3317019.2685,2.020437023122171,0
57,1,1,0,3,133122.03816,1,245094.89549,4.765412703253869,0
60,3,1,0,3,984038.10609,2,43354156.401,1.71832739754309,0
44,3,0,0,3,125667.20402,3,1121862.9327,5.028759901274845,0
60,3,1,0,2,1373819.4338,1,94350194.971,2.389534338859361,0
66,3,1,0,1,63898.578318,2,763442.58654,0.7342886872275136,0
40,3,1,0,3,130992.08555,2,3763672.5343,15.437296058513272,2
62,3,0,0,3,91587.962255,2,798031.54801,2.79529017393817,0
52,3,1,0,1,822161.70769,0,11000118.223,5.746768402473405,0
51,3,1,1,2,3759366.3577,2,85824119.53,1.6041642036477368,0
46,0,0,1,3,12779.715664,0,47223.252776,9.881746739510865,0
55,2,1,0,3,77743.270286,1,392698.62835,7.70499484280745,0
47,3,1,0,2,638985.78318,2,2723621.8158,10.591502271092796,0
63,1,0,0,3,36209.19438,0,26355.960157,3.456665731130782,0
59,3,1,0,3,75613.317676,1,303119.43174,4.680048104921109,0
56,3,1,0,2,5079936.9762,2,27712593.076,5.753283007235157,0
70,3,1,0,1,3727417.0685,2,46123448.073,0.462365364025648,0
69,3,1,0,2,1088405.784,1,25657967.342,0.6588765721625952,0
34,0,1,2,2,80938.199202,0,598264.76159,13.526322451174988,2
52,1,1,0,3,103302.70161,1,397669.49706,10.545256352659074,0
49,3,1,2,3,186370.85343,1,768413.45526,5.0373565899492245,0
74,3,1,0,1,5503797.5458,1,103962819.46,0.4821582988756069,0
66,1,0,0,1,20234.549801,0,275468.97453,0.6895395429521517,0
39,0,1,2,3,42599.052212,0,104906.0418,20.54905147752981,2
63,1,0,0,0,15974.644579,0,53385.058785,2.4718099188454623,0
61,3,1,0,3,102237.72531,1,496051.27368,3.7969489878725167,0
53,3,1,1,3,123537.25141,2,891131.77662,4.895423111229924,0
60,3,1,0,3,133122.03816,1,222135.69562,4.750119011988916,0
66,0,1,1,1,50053.886349,1,77566.26388,1.2676636273214288,0
64,3,1,0,2,9318542.6713,2,104511375.54,0.9473312131842252,0
61,3,1,0,3,1384469.1969,1,12070926.192,1.871406236081322,0
70,3,1,0,1,3727417.0685,2,43576913.455,0.4615279473931506,0
39,3,1,1,3,138446.91969,1,1159455.1274,31.44872618168418,2
49,3,1,2,2,2385546.9239,2,62822770.836,22.843832213507312,2
55,1,1,1,2,139511.89599,1,76944.905291,3.409553741716299,0
52,1,1,1,3,64963.554623,1,202407.56042,8.069122874991443,0
60,3,1,0,2,441965.1667,1,6754323.2038,2.3813773858739395,0
60,3,1,2,1,153356.58796,0,619908.75245,3.1227838617926085,0
67,3,1,1,2,1096925.5945,2,21071305.356,0.9672767831919532,0
48,3,1,4,2,68233031.88,2,336205741.02,10.094383272058211,0
62,3,1,2,3,276893.83938,1,7671810.9406,1.0539622105284303,0
79,3,1,0,2,2886085.7873,2,60333919.007,0.4551114031488908,0
73,3,1,0,1,142706.82491,2,6613326.5839,0.4709400000000348,0
82,1,0,0,1,1959556.4017,3,4588339.6538,0.7407,0
